Subscription_ID,User_ID,Subscription_Type,Start_Date,Renewal_Status
2118,2849,Standard,26/09/2024,Cancelled
2119,1055,Premium,06/03/2022,Cancelled
2120,1706,Basic,03/04/2023,Expired
2121,236,Standard,,Cancelled
2122,169,Premium,18/09/2024,
2123,2725,Standard,14/06/2023,Expired
2124,2941,Premium,21/05/2022,
2125,1664,Basic,02/06/2023,Cancelled
2126,1060,Basic,24/02/2022,Expired
2127,2701,Standard,09/02/2024,Expired
2128,418,Standard,08/02/2025,Expired
2129,94,Standard,21/07/2024,Active
2130,619,Premium,08/02/2025,Active
2131,748,Standard,22/12/2023,Expired
2132,1071,Basic,11/02/2024,Expired
2133,67,Basic,28/11/2022,Active
2134,164,Premium,06/02/2025,Expired
2135,2595,Premium,04/12/2024,Cancelled
2136,1869,Standard,02/07/2024,Active
2137,2714,Standard,13/10/2023,Active
2138,145,Standard,02/07/2022,Expired
2139,1669,Basic,20/07/2023,Cancelled
2140,2069,Standard,25/08/2022,Expired
2141,753,Premium,13/01/2025,Active
2142,1262,Premium,26/02/2024,Cancelled
2143,1027,Basic,19/02/2025,Expired
2144,1502,Basic,01/08/2024,Expired
2145,1916,Standard,20/05/2024,Expired
2146,318,Standard,13/02/2024,Active
2147,1651,Basic,20/05/2023,Active
2148,1692,Standard,21/12/2023,Cancelled
2149,2313,Premium,21/11/2024,Active
2150,1080,Premium,09/04/2023,
2151,2405,Standard,25/03/2022,Cancelled
2152,2198,Premium,17/10/2023,Cancelled
2153,2928,Basic,15/12/2024,Expired
2154,2962,Premium,26/12/2023,Expired
2155,1555,Premium,26/02/2023,Expired
2156,349,Premium,,Cancelled
2157,1925,Basic,05/07/2022,Active
2158,1188,Premium,,Active
2159,1805,Standard,11/03/2022,Expired
2160,1380,Standard,16/02/2025,Expired
2161,,Standard,29/12/2023,Active
2162,2122,Premium,30/07/2024,Cancelled
2163,279,Basic,18/06/2022,Cancelled
2164,44,Premium,10/02/2025,Active
2165,1609,Basic,09/10/2022,Active
2166,565,Basic,04/06/2023,Cancelled
2167,2265,Basic,02/02/2023,Active
2168,2231,Standard,20/05/2023,Expired
2169,2653,Standard,07/09/2023,Cancelled
2170,1738,Premium,06/03/2023,Active
2171,1262,Premium,03/09/2023,Expired
2172,914,Basic,29/05/2023,Cancelled
,1254,Premium,12/01/2023,Active
2174,1785,Premium,14/11/2022,Cancelled
2175,2509,Premium,11/10/2024,Expired
2176,2414,Basic,08/01/2024,Cancelled
2177,854,Standard,27/08/2024,Active
2178,995,Standard,31/08/2024,Active
2179,1167,Standard,10/02/2024,Cancelled
2180,1321,,21/02/2023,
,336,Standard,27/08/2022,Expired
2182,2834,Premium,04/11/2022,Active
,1115,Premium,16/09/2024,
2184,2146,Standard,27/11/2022,Expired
2185,1040,Standard,17/12/2022,Expired
2186,2643,Standard,17/11/2023,Cancelled
2187,2321,Basic,12/07/2024,Expired
2188,2116,Standard,24/11/2023,Cancelled
,1987,Premium,30/04/2022,Expired
2190,,Standard,08/09/2022,Expired
2191,644,Premium,30/11/2024,Expired
2192,2518,Premium,08/04/2023,Active
2193,179,Standard,09/07/2024,Expired
2194,2230,Standard,16/12/2023,Active
2195,1605,Basic,04/07/2022,Active
2196,2369,Basic,16/01/2024,Active
2197,1841,Standard,25/08/2022,Active
2198,1876,Premium,04/03/2022,Cancelled
2199,2674,Premium,11/06/2024,Cancelled
2200,1738,Basic,19/01/2024,Active
2201,2184,Standard,30/11/2024,Cancelled
2202,120,Premium,22/08/2022,
2203,2903,Basic,13/08/2023,Cancelled
2204,2075,Premium,27/09/2023,Active
2205,1816,Basic,20/10/2022,Cancelled
2206,1348,Premium,05/01/2023,Active
2207,1039,Basic,25/11/2024,Expired
,747,Basic,06/02/2024,Cancelled
2209,665,Standard,,Expired
2210,2174,Standard,14/04/2024,
2211,1684,Basic,13/02/2025,Expired
2212,2032,Standard,06/07/2023,Active
2213,1347,Basic,24/12/2024,Cancelled
2214,2974,,22/07/2024,Active
2215,1865,,25/03/2023,Expired
2216,677,Basic,09/11/2022,Active
2217,227,Premium,31/10/2022,Expired
2218,1853,Premium,01/06/2023,Active
2219,371,Basic,10/09/2024,Cancelled
2220,1276,Basic,11/06/2024,Cancelled
2221,,Basic,07/11/2023,Cancelled
2222,,Standard,15/09/2024,Cancelled
2223,1748,Basic,01/02/2024,Cancelled
,,Basic,07/02/2025,Cancelled
,2924,Basic,,
2226,196,Standard,27/09/2022,Cancelled
2227,602,Standard,13/06/2024,Expired
2228,1395,Standard,07/10/2024,Active
2229,1590,,25/07/2022,Expired
2230,1294,Basic,09/04/2022,Expired
2231,2295,Premium,27/07/2024,Active
2232,629,Standard,09/04/2024,
2233,836,Basic,12/02/2023,Expired
2234,1958,Basic,31/03/2024,Active
2235,,Basic,27/06/2023,Expired
2236,2726,Premium,27/11/2024,Expired
2237,1057,Standard,08/02/2025,Cancelled
2238,2066,Standard,19/09/2023,
2239,,,16/08/2023,Cancelled
2240,2334,Basic,11/11/2023,Cancelled
2241,1201,Basic,08/04/2022,Cancelled
2242,2237,Basic,16/11/2022,Cancelled
2243,1569,Premium,11/03/2022,
,1399,Standard,02/07/2023,Cancelled
2245,2565,Standard,19/07/2022,Active
2246,2985,Standard,21/09/2022,Expired
2247,736,Standard,04/10/2022,Cancelled
2248,870,Standard,31/10/2023,Active
2249,2991,Standard,26/06/2023,Active
2250,1333,Basic,25/06/2022,Cancelled
2251,1899,Basic,01/04/2023,Expired
,766,Standard,14/10/2022,Cancelled
2253,1084,Standard,23/11/2022,Expired
2254,1986,Basic,24/08/2022,Active
2255,2641,Standard,12/09/2023,
,1617,Basic,24/12/2024,Active
2257,1251,Premium,13/11/2022,Cancelled
2258,677,Basic,26/10/2024,Active
2259,473,Basic,,Active
2260,1557,Premium,19/08/2024,Active
2261,2035,Standard,16/06/2023,Cancelled
2262,2716,Standard,11/05/2023,Cancelled
2263,1387,Premium,,Active
2264,867,Premium,02/05/2023,Cancelled
2265,2112,Basic,11/05/2022,Expired
2266,1191,Standard,23/08/2022,Expired
2267,1740,Premium,22/02/2023,Expired
2268,2042,Basic,15/04/2022,Expired
2269,1761,Basic,22/03/2022,Cancelled
2270,1914,Basic,01/04/2022,Expired
2271,2367,Standard,,Cancelled
2272,2991,Basic,10/09/2024,Active
2273,510,Standard,18/05/2023,Expired
2274,1187,Basic,23/11/2023,Active
2275,482,Standard,20/05/2024,Expired
2276,2982,Basic,05/06/2023,Active
2277,2160,Standard,13/02/2024,Cancelled
2278,901,Basic,14/10/2022,Active
2279,2468,Basic,04/06/2022,Active
2280,1224,Basic,05/01/2025,Cancelled
2281,1248,Premium,19/07/2022,Active
2282,1277,Standard,14/09/2023,Cancelled
2283,2810,Premium,02/12/2024,Expired
2284,,Basic,23/08/2024,Expired
2285,2442,,27/06/2022,Active
2286,1480,Basic,18/04/2024,Cancelled
,2252,,16/08/2022,Cancelled
2288,1620,Basic,04/08/2022,Expired
2289,,Basic,09/05/2022,Active
2290,2764,Premium,24/08/2023,Cancelled
2291,2426,Standard,02/09/2024,Cancelled
2292,790,Basic,13/04/2023,Expired
2293,129,,,Active
2294,907,Basic,13/10/2022,Expired
2295,2611,Standard,04/08/2023,Cancelled
2296,204,Premium,14/09/2022,Active
2297,2226,Basic,12/12/2024,Expired
2298,1006,Premium,,Cancelled
2299,585,Basic,13/10/2022,Active
2300,2531,,31/05/2023,Active
2301,662,Standard,02/07/2022,Expired
2302,2710,Standard,,Active
2303,2284,,14/05/2023,Expired
2304,2257,Premium,02/02/2025,Active
2305,733,Standard,15/06/2024,Active
2306,1262,Standard,,Active
2307,2966,Basic,21/03/2022,Cancelled
2308,2858,Premium,18/01/2024,Expired
2309,499,Basic,31/08/2022,
2310,1575,Premium,02/01/2023,Expired
2311,1480,Premium,03/07/2024,Expired
2312,,Premium,23/01/2025,Expired
2313,1064,Basic,01/04/2024,Cancelled
2314,765,Basic,02/06/2024,Cancelled
2315,527,Premium,08/07/2024,Active
2316,1558,Basic,01/06/2022,Active
2317,191,Standard,20/05/2024,Cancelled
2318,1058,Basic,02/02/2025,Active
2319,1873,Standard,01/02/2024,Expired
2320,2002,Basic,20/12/2022,Cancelled
2321,798,Premium,12/05/2024,Expired
2322,1419,Standard,29/09/2024,Expired
2323,517,Basic,17/09/2022,Expired
2324,145,Basic,01/08/2024,Cancelled
2325,1455,Premium,24/07/2024,Active
2326,2614,Standard,12/04/2022,Active
2327,950,Premium,22/10/2022,Active
2328,2449,Standard,26/03/2024,Active
2329,2967,Standard,19/10/2024,Cancelled
2330,378,Standard,12/09/2022,Active
2331,2889,Premium,11/03/2023,Active
2332,2985,Basic,05/11/2023,Cancelled
2333,461,Standard,27/12/2024,Expired
2334,639,Standard,04/01/2024,Active
2335,,Premium,16/07/2024,Expired
2336,290,Basic,,Expired
2337,223,Premium,04/04/2023,Active
2338,2486,Basic,28/06/2022,Cancelled
,1327,Premium,30/03/2022,Expired
2340,344,Premium,13/05/2022,Active
2341,,Standard,19/06/2022,Expired
2342,1824,Standard,05/11/2022,Active
2343,,Basic,,Cancelled
2344,119,Premium,12/08/2024,Expired
2345,,Standard,22/01/2024,Active
2346,230,Standard,11/03/2023,Cancelled
,1373,Standard,01/03/2022,Active
2348,2172,Premium,18/05/2022,Expired
2349,1904,Standard,18/01/2024,Cancelled
2350,2049,Basic,16/08/2022,Expired
,416,Premium,13/11/2022,Active
,2556,Standard,28/03/2022,Expired
2353,2442,Basic,14/01/2023,Active
2354,695,Basic,29/03/2024,Active
2355,2348,Standard,20/09/2024,Cancelled
2356,1301,Basic,15/02/2024,Active
2357,2003,Basic,22/11/2024,Active
2358,1921,Premium,29/05/2022,Active
2359,,Standard,29/09/2024,Expired
2360,318,Premium,31/05/2023,
2361,1306,Premium,05/08/2023,Active
2362,2449,Basic,12/01/2025,Cancelled
2363,2608,Premium,15/11/2024,Cancelled
2364,783,Basic,22/06/2022,Active
2365,831,Standard,28/02/2023,Active
2366,2761,,02/12/2024,Cancelled
2367,2725,Premium,13/06/2022,Cancelled
2368,502,Basic,17/07/2023,Active
,1727,Standard,19/11/2023,Expired
2370,2337,Basic,03/07/2024,Cancelled
2371,2570,Premium,15/09/2022,Cancelled
2372,900,Standard,31/01/2023,Expired
2373,821,Basic,06/05/2022,Active
2374,1306,Premium,23/03/2024,Expired
2375,1162,Premium,,Cancelled
2376,2203,Standard,14/06/2024,Expired
2377,1046,Standard,14/12/2023,Expired
2378,376,,18/07/2023,Active
2379,2718,Premium,05/03/2023,Active
2380,341,Premium,09/01/2024,Active
2381,974,Basic,30/06/2024,Expired
2382,460,Premium,02/02/2024,Expired
2383,678,Premium,29/08/2022,Expired
2384,563,Basic,21/08/2022,Cancelled
2385,1530,Standard,12/03/2023,Active
2386,1035,Premium,30/05/2024,Expired
2387,1644,Standard,25/03/2022,Active
2388,2685,Standard,22/10/2022,Cancelled
2389,1697,Premium,10/08/2023,Active
2390,1114,Standard,26/08/2024,Active
2391,1722,Basic,29/11/2023,Expired
2392,590,,10/12/2024,Active
2393,1599,Standard,16/12/2024,Cancelled
2394,291,Basic,13/11/2023,Expired
2395,1175,Standard,12/03/2022,Active
2396,1653,Basic,20/11/2024,Expired
2397,1033,Basic,16/10/2024,Cancelled
2398,2796,Standard,01/12/2022,Cancelled
2399,1500,Standard,,Cancelled
2400,2524,Standard,01/06/2022,Cancelled
2401,2783,Standard,02/11/2023,
2402,2668,Basic,29/04/2022,Active
2403,2081,Premium,27/01/2024,Expired
2404,631,Standard,20/11/2023,Cancelled
2405,1227,Basic,23/06/2023,Active
,2654,Standard,12/07/2024,Expired
2407,442,Premium,05/09/2024,Active
2408,2992,Basic,22/06/2024,Expired
2409,624,,04/08/2022,Expired
2410,215,Basic,21/08/2023,Cancelled
2411,2575,Standard,11/06/2024,Expired
2412,2397,Standard,10/12/2022,Expired
2413,1639,Premium,02/02/2024,Cancelled
2414,973,Premium,01/11/2024,Expired
,969,Basic,30/07/2023,Expired
2416,2804,Premium,27/09/2024,Active
,539,Premium,14/02/2024,Expired
2418,318,Premium,07/05/2023,Cancelled
2419,2431,,07/08/2022,Active
2420,1238,Premium,21/05/2023,Cancelled
2421,1981,,11/04/2022,Cancelled
2422,1400,Standard,14/11/2022,Cancelled
2423,1802,Basic,05/01/2024,Expired
2424,939,Basic,26/02/2022,Active
2425,1380,Premium,15/10/2024,Cancelled
2426,2503,Standard,28/05/2022,Cancelled
2427,1192,Basic,11/10/2023,Cancelled
2428,1044,Standard,05/03/2022,Cancelled
2429,2582,Basic,31/03/2022,Cancelled
2430,2547,Standard,02/11/2023,Active
2431,133,Standard,04/11/2022,Active
2432,2411,Standard,15/11/2024,Expired
2433,774,Basic,16/11/2022,Cancelled
2434,2732,Basic,25/08/2024,Cancelled
2435,2883,Premium,16/03/2022,Cancelled
2436,1344,Basic,05/02/2025,Expired
2437,2029,Basic,09/11/2022,Expired
2438,244,Standard,13/12/2022,Expired
2439,127,Basic,17/08/2022,Expired
2440,1263,Premium,03/09/2022,Expired
2441,2813,Standard,05/11/2024,Active
2442,978,Basic,13/09/2022,
2443,946,Premium,18/05/2023,Expired
2444,800,Standard,29/10/2023,Cancelled
2445,1555,Premium,23/07/2024,Cancelled
2446,1696,Premium,12/04/2023,
2447,433,Premium,31/01/2025,Expired
2448,2128,Premium,29/03/2022,Active
,2649,Premium,16/12/2023,Cancelled
2450,1456,Standard,30/05/2023,Active
2451,,Premium,02/01/2025,Expired
2452,656,Standard,26/01/2025,
2453,1212,Premium,18/04/2023,Expired
2454,2654,Standard,19/12/2022,Expired
2455,2712,Standard,23/04/2024,Expired
2456,2190,Standard,06/01/2023,Active
2457,2022,Basic,19/08/2024,Expired
2458,278,Basic,14/11/2022,Expired
2459,351,Basic,24/12/2023,Cancelled
2460,2918,Premium,16/11/2024,Active
2461,1227,Premium,13/01/2025,Active
2462,1422,Premium,10/10/2023,Active
2463,1522,Basic,09/04/2023,Expired
2464,397,Basic,29/04/2022,Active
2465,2402,Basic,23/02/2024,Active
2466,2996,Premium,28/12/2023,
2467,1937,Premium,09/08/2022,Active
,2596,Basic,18/04/2024,Active
2469,2634,,15/02/2025,Active
2470,2293,Premium,30/03/2022,Cancelled
2471,1500,Standard,06/02/2024,Active
,245,Standard,07/10/2024,Cancelled
2473,2656,Basic,15/09/2023,Cancelled
2474,1976,Basic,20/08/2023,
,2746,Basic,03/12/2023,Expired
2476,2424,Premium,19/08/2024,Expired
2477,1931,Premium,27/01/2024,Active
2478,655,Basic,17/01/2023,Active
2479,1877,Basic,10/05/2024,Active
,1305,Standard,29/08/2023,Active
2481,607,Standard,10/04/2024,Active
2482,1502,Premium,24/06/2024,Expired
2483,103,Premium,06/02/2024,Expired
2484,372,Premium,26/10/2023,Active
2485,367,Basic,09/11/2024,Active
2486,1760,,23/07/2024,Cancelled
2487,2362,Basic,29/09/2023,Active
2488,2726,Standard,13/03/2022,Active
2489,282,Basic,26/07/2022,Expired
,2386,Standard,,Expired
2491,2340,Premium,14/03/2024,Active
2492,1626,Basic,28/08/2024,Active
2493,2552,Premium,04/03/2022,Active
2494,2560,Standard,25/11/2023,Expired
2495,950,Basic,09/09/2024,Cancelled
2496,2574,Basic,17/03/2024,Active
2497,1336,Premium,22/10/2024,Cancelled
2498,255,Standard,10/06/2022,Cancelled
2499,1756,Basic,05/02/2024,Active
2500,403,Standard,13/04/2022,Active
2501,,Basic,30/11/2023,Expired
2502,584,Standard,08/04/2023,Expired
2503,2841,Premium,,Expired
2504,2439,Basic,20/08/2024,Expired
2505,2249,Basic,06/07/2024,Expired
2506,524,Premium,05/08/2022,Cancelled
2507,971,Standard,18/11/2023,Cancelled
,827,Basic,16/11/2023,Expired
2509,143,Premium,,Active
2510,1455,Standard,06/11/2023,Cancelled
2511,704,Basic,03/04/2024,Active
2512,2169,Basic,,Expired
2513,804,Premium,10/12/2022,Active
2514,2326,Standard,04/06/2023,Cancelled
2515,2030,Standard,08/04/2024,Cancelled
2516,897,Premium,11/11/2022,Active
2517,1925,Premium,16/10/2023,Cancelled
2518,2750,Standard,19/10/2024,Cancelled
,1464,Basic,01/12/2024,Cancelled
2520,1454,Standard,24/10/2024,Cancelled
2521,136,Standard,25/02/2022,Active
2522,1232,Basic,11/12/2024,Active
2523,1126,Standard,06/03/2023,Active
2524,3,Premium,01/03/2024,Cancelled
2525,1664,Standard,25/05/2023,
2526,1578,Basic,20/03/2022,Active
2527,1261,Standard,03/01/2025,Active
2528,1964,Standard,13/11/2024,Expired
,1957,Standard,20/04/2024,Cancelled
2530,1109,Basic,18/03/2022,Cancelled
2531,375,Premium,11/09/2022,
2532,2722,Premium,06/08/2024,Cancelled
2533,2940,Basic,12/11/2024,Expired
2534,123,,15/03/2022,Expired
2535,2600,Basic,28/06/2024,Cancelled
2536,1880,,15/08/2022,Cancelled
2537,1445,Premium,03/02/2025,Active
2538,204,Premium,,Cancelled
2539,639,Standard,06/07/2023,Expired
2540,1382,Standard,12/01/2024,Cancelled
2541,1613,Standard,30/03/2023,Expired
2542,818,Standard,11/02/2025,Active
2543,804,Standard,21/10/2023,Cancelled
2544,1201,Premium,10/03/2023,Expired
2545,2468,Premium,30/12/2023,Expired
2546,1534,Standard,15/08/2022,Cancelled
2547,2810,Standard,24/08/2024,Active
2548,1671,Basic,20/10/2022,Expired
2549,2738,Premium,24/01/2025,
2550,1412,Basic,02/06/2023,Cancelled
2551,781,Standard,15/11/2024,Cancelled
2552,2844,Premium,19/06/2022,Cancelled
,2228,Premium,,Active
2554,196,Basic,20/12/2023,Expired
2555,689,Premium,25/06/2022,Active
2556,300,Standard,14/02/2025,Active
,2163,Premium,19/07/2024,Cancelled
2558,31,Basic,19/07/2023,Active
2559,1279,Standard,29/09/2022,Cancelled
2560,653,Premium,21/09/2024,Expired
2561,2920,Premium,21/02/2023,Expired
,1530,Premium,16/06/2024,Active
2563,640,Standard,08/03/2023,Cancelled
2564,49,Standard,29/12/2024,Expired
2565,,Standard,10/03/2023,Expired
2566,194,Premium,,Expired
2567,449,Standard,27/04/2024,Active
2568,391,Basic,26/11/2023,Cancelled
2569,,Premium,16/04/2023,Active
2570,172,Standard,03/10/2024,Cancelled
2571,2449,Premium,17/08/2022,Active
2572,35,Standard,09/09/2024,Active
2573,2017,,25/05/2022,Expired
2574,,Standard,28/03/2022,Cancelled
2575,892,Standard,23/08/2022,Active
2576,651,Basic,20/03/2024,Cancelled
2577,1590,Standard,24/10/2024,Active
2578,564,Basic,27/08/2022,Active
2579,2240,Standard,24/03/2022,Expired
2580,1181,Basic,26/12/2024,Cancelled
2581,450,Basic,04/09/2024,Expired
2582,2142,Standard,13/02/2023,Cancelled
2583,473,Standard,01/10/2022,Active
2584,2898,Standard,21/03/2022,Cancelled
2585,2020,Premium,20/02/2025,Cancelled
2586,362,Standard,07/01/2025,Cancelled
2587,686,Premium,11/05/2022,Expired
2588,1695,Basic,14/12/2023,
2589,1398,Premium,28/01/2023,Cancelled
,295,Basic,10/12/2023,
2591,2485,Premium,24/12/2022,Active
2592,1861,Basic,,Expired
2593,,Premium,07/06/2022,Active
2594,241,Premium,11/09/2023,Cancelled
2595,1264,Basic,28/02/2022,Expired
2596,38,Standard,06/12/2023,
2597,2970,Standard,07/06/2023,
2598,762,Premium,07/06/2022,Cancelled
2599,2122,Standard,04/08/2022,Active
2600,2922,Basic,21/11/2023,Cancelled
2601,,Standard,09/06/2022,Active
2602,774,Basic,16/01/2024,Cancelled
2603,2572,Standard,22/08/2023,Active
2604,2259,Standard,27/03/2022,Cancelled
,,Premium,16/09/2022,Cancelled
2606,1003,Premium,23/01/2025,Active
2607,755,Basic,04/10/2022,Active
2608,1419,Standard,19/12/2022,Cancelled
2609,36,Premium,07/10/2024,Active
2610,1518,Standard,17/06/2022,
2611,917,Standard,26/08/2023,Cancelled
2612,1643,Premium,,Expired
2613,104,Premium,27/07/2024,Cancelled
2614,2862,Basic,02/05/2022,Cancelled
2615,1502,Standard,25/01/2025,Cancelled
2616,834,Premium,06/12/2023,Expired
2617,,Basic,06/06/2024,Active
,1490,Basic,04/09/2023,Active
2619,2537,Premium,14/11/2024,
2620,1284,Standard,09/01/2024,
2621,1609,Standard,06/10/2022,Cancelled
2622,2013,,10/03/2023,Expired
2623,1163,Standard,13/02/2025,Expired
2624,1027,Premium,03/06/2022,Active
2625,1963,Basic,25/04/2022,Cancelled
2626,2574,Premium,05/11/2022,Expired
2627,1982,Standard,03/09/2024,Cancelled
2628,2828,Standard,27/11/2023,Cancelled
2629,2048,Basic,02/03/2023,Expired
2630,,,13/10/2022,Expired
2631,2243,Standard,26/05/2024,Expired
2632,968,Standard,13/02/2025,Expired
2633,1970,Basic,19/06/2023,Expired
2634,2286,Basic,25/12/2023,Expired
2635,889,Premium,01/10/2023,Expired
2636,2691,Standard,21/05/2023,Cancelled
2637,1317,Premium,25/03/2024,Cancelled
2638,2549,Standard,18/01/2023,Active
2639,2299,Standard,18/03/2024,Expired
2640,2813,Premium,27/04/2023,Active
2641,1231,Premium,03/06/2023,Expired
2642,1699,Standard,12/10/2022,Active
,321,Standard,20/01/2025,Active
2644,2529,Premium,15/04/2022,
2645,392,Standard,06/10/2024,Expired
,511,Standard,24/05/2023,Expired
2647,1932,Premium,24/01/2024,Expired
2648,2396,Standard,16/07/2022,Cancelled
2649,1786,Standard,01/09/2023,Cancelled
2650,1072,Basic,07/05/2023,Expired
2651,2766,Premium,05/01/2024,Active
2652,2723,Basic,30/10/2023,Expired
2653,2409,Basic,14/06/2022,Expired
2654,1706,,02/08/2024,Cancelled
2655,1647,Standard,10/07/2022,Active
,898,Standard,30/11/2023,Active
2657,2407,Standard,25/06/2022,Expired
2658,1965,Basic,24/10/2022,Expired
2659,336,Standard,13/02/2025,Cancelled
2660,2869,Premium,02/03/2023,Active
2661,2930,Basic,01/10/2022,Cancelled
2662,1671,Basic,16/12/2023,Active
2663,829,Standard,17/01/2024,Expired
2664,1215,Premium,12/09/2024,Active
2665,2209,Premium,,Cancelled
2666,1420,Standard,25/02/2022,Cancelled
2667,1600,Basic,14/02/2023,Expired
2668,,Premium,09/08/2024,Expired
2669,1650,Premium,01/08/2024,Active
2670,853,Standard,08/05/2022,Active
2671,571,Premium,28/05/2024,Expired
2672,437,Basic,19/09/2024,Active
2673,2049,Standard,10/06/2022,Active
2674,542,Basic,08/08/2024,Cancelled
2675,2026,Basic,22/05/2023,Active
2676,1323,Premium,24/10/2023,Expired
2677,1670,Standard,02/07/2023,Active
2678,,Basic,26/12/2022,Cancelled
2679,1293,Standard,09/09/2023,Cancelled
2680,,Premium,22/04/2024,
2681,1814,Premium,01/04/2022,Expired
2682,1673,Basic,11/01/2024,Expired
2683,284,Basic,,Cancelled
2684,2805,Premium,02/07/2023,Active
2685,109,Basic,27/05/2022,Expired
2686,1362,Standard,29/08/2022,Cancelled
2687,1600,Standard,16/04/2022,Cancelled
2688,2808,Premium,04/12/2024,Active
2689,576,Basic,25/01/2025,Active
2690,,Premium,23/11/2022,Active
,264,Basic,02/08/2022,Active
,1657,Standard,13/01/2024,Active
2693,645,Basic,10/02/2023,Active
2694,2550,Basic,18/08/2024,Active
2695,803,Standard,17/07/2024,Expired
,358,Standard,21/11/2023,Expired
2697,2392,Premium,04/02/2024,Cancelled
2698,1267,Basic,02/08/2022,Active
,693,Basic,21/06/2024,Active
2700,2076,Standard,01/09/2022,Active
2701,2273,Basic,06/06/2024,Active
2702,428,Premium,26/08/2022,Cancelled
2703,534,Standard,31/05/2022,Cancelled
2704,2394,Standard,11/04/2024,Active
2705,1754,Premium,28/03/2023,Expired
2706,602,Premium,22/07/2023,Active
2707,38,Standard,08/12/2022,Active
2708,159,Basic,30/05/2022,Active
2709,2586,,04/02/2023,Expired
2710,650,Premium,07/07/2023,Cancelled
2711,2313,Standard,26/06/2023,Cancelled
2712,237,Basic,04/09/2023,Expired
2713,2002,,17/09/2023,Active
2714,408,Premium,01/03/2022,Expired
2715,1224,,08/03/2024,Expired
2716,199,Standard,02/11/2022,Cancelled
2717,2516,Basic,13/09/2024,Cancelled
2718,,Standard,14/11/2023,Expired
2719,211,Premium,27/02/2022,Expired
2720,1151,Premium,05/08/2023,Active
2721,2470,Premium,05/01/2023,Cancelled
2722,417,Premium,30/10/2024,Expired
2723,2079,Standard,02/12/2022,Active
2724,2051,Premium,10/03/2023,Cancelled
2725,955,Basic,26/10/2022,Active
2726,2962,Standard,03/04/2022,Expired
2727,2529,Premium,28/11/2024,Cancelled
2728,2440,Standard,11/07/2023,Expired
2729,1833,Basic,07/11/2023,Cancelled
2730,41,Basic,30/07/2022,Active
2731,1203,Premium,22/11/2024,Active
2732,2265,Basic,17/11/2022,Cancelled
2733,2951,Basic,28/11/2022,Active
2734,231,Basic,07/02/2025,Active
2735,2419,Basic,31/01/2024,Expired
2736,1258,Premium,04/01/2025,Expired
2737,1399,Basic,11/05/2022,Cancelled
2738,128,Premium,13/09/2023,Cancelled
2739,2415,Standard,26/08/2024,Active
2740,1192,Standard,21/09/2024,Active
2741,332,Basic,23/12/2023,Expired
2742,755,Basic,04/10/2023,Expired
2743,2347,Premium,17/07/2023,Active
2744,1480,Standard,14/02/2023,Active
2745,2456,Basic,07/04/2022,Cancelled
2746,79,Premium,11/01/2025,Cancelled
2747,1609,Premium,05/12/2024,
2748,1837,Basic,11/05/2023,Cancelled
2749,808,Basic,29/08/2022,Expired
2750,1568,Standard,25/03/2023,Expired
2751,67,Standard,22/03/2023,Cancelled
2752,964,Standard,27/04/2022,Cancelled
2753,1860,Premium,22/11/2022,Cancelled
2754,12,Basic,13/10/2022,Cancelled
2755,981,Basic,02/07/2022,Active
2756,2773,Basic,19/06/2024,Active
2757,1991,Basic,22/02/2022,Expired
2758,690,Standard,02/10/2022,Active
2759,2947,Standard,25/01/2025,Expired
2760,,Standard,18/09/2024,Expired
2761,1478,Basic,02/04/2023,Cancelled
2762,1367,Basic,20/12/2024,Active
2763,360,Basic,01/05/2023,Expired
2764,2989,Premium,31/01/2024,Active
2765,1480,Basic,01/05/2024,Cancelled
2766,925,Basic,04/02/2025,Expired
2767,1392,Premium,17/12/2024,
2768,1336,Basic,28/04/2023,Active
2769,236,Standard,01/07/2023,Cancelled
2770,1332,Premium,04/07/2023,Active
2771,1692,Premium,01/03/2022,Expired
2772,878,Basic,08/09/2022,Expired
2773,1121,Premium,16/12/2022,Active
2774,1945,Basic,28/08/2024,Expired
2775,1548,Basic,22/04/2023,Expired
2776,1106,Standard,03/04/2024,Cancelled
2777,1301,Premium,08/04/2023,Active
2778,1914,Premium,06/04/2022,Cancelled
2779,1975,Standard,19/02/2024,Cancelled
2780,2651,Standard,01/09/2023,Expired
2781,282,Standard,09/12/2023,Expired
2782,1185,Premium,20/07/2023,Cancelled
2783,2425,Standard,09/12/2022,Active
2784,33,Standard,05/04/2024,Cancelled
2785,268,Basic,23/07/2024,
2786,1642,Standard,22/12/2023,Expired
2787,2613,Premium,31/05/2023,Cancelled
2788,1539,Basic,01/04/2024,Active
2789,1390,,02/04/2022,Cancelled
2790,1631,,27/02/2024,Active
2791,1062,Standard,06/10/2022,Expired
2792,447,Premium,18/06/2024,Cancelled
2793,467,Premium,15/01/2024,Expired
2794,1025,,16/02/2024,Expired
2795,989,Basic,04/05/2022,Active
2796,2145,Premium,28/07/2024,Cancelled
2797,2914,Premium,03/04/2022,Expired
2798,2303,Standard,01/08/2024,Expired
,2587,Basic,28/12/2023,Expired
2800,543,Basic,13/11/2024,Expired
2801,501,Standard,14/12/2024,Expired
2802,1253,Standard,17/10/2023,Cancelled
,1444,Standard,,Cancelled
2804,1498,Premium,19/09/2023,Active
2805,2126,Premium,09/10/2023,Cancelled
2806,2284,Premium,08/11/2023,Expired
2807,2784,Standard,,Active
